175.08	3611.66
175.03	3770.75
174.98	3699.929999999999
174.93	3677.52
174.88	3659.06
174.83	3555.81
174.7799999999999	3671.91
174.7299999999999	3633.42
174.6799999999999	3722.31
174.6299999999999	3722
174.5799999999999	3651.89
174.5299999999999	3700.78
174.4799999999999	3692
174.4299999999999	3547.93
174.3799999999999	3754.26
174.3299999999998	3718.16
174.2799999999998	3623.61
174.2299999999998	3704.24
174.1799999999998	3528.86
174.1299999999998	3660.39
174.0799999999998	3598.02
174.0299999999998	3628.23
173.9799999999998	3668.27
173.9299999999998	3610.12
173.8799999999997	3719.42
173.8299999999997	3649.89
173.7799999999997	3746.52
173.7299999999997	3564.74
173.6799999999997	3605.18
173.6299999999997	3585.49
173.5799999999997	3528.659999999999
173.5299999999997	3496.489999999999
173.4799999999996	3596.65
173.4299999999996	3716.49
173.3799999999996	3469.030000000001
173.3299999999996	3564.19
173.2799999999996	3649.84
173.2299999999996	3711.82
173.1799999999996	3699.87
173.1299999999996	3547.73
173.0799999999996	3609.84
173.0299999999995	3592.489999999999
172.9799999999995	3512.93
172.9299999999995	3452.86
172.8799999999995	3563.96
172.8299999999995	3517.04
172.7799999999995	3501
172.7299999999995	3507.76
172.6799999999995	3575.02
172.6299999999995	3550.99
172.5799999999994	3568.55
172.5299999999994	3650.18
172.4799999999994	3628.28
172.4299999999994	3479.95
172.3799999999994	3573.53
172.3299999999994	3615.62
172.2799999999994	3606.13
172.2299999999994	3483.78
172.1799999999994	3399.08
172.1299999999993	3520.99
172.0799999999993	3353.360000000001
172.0299999999993	3419.75
171.9799999999993	3430.56
171.9299999999993	3686.16
171.8799999999993	3597.32
171.8299999999993	3389.18
171.7799999999993	3495.53
171.7299999999993	3597.18
171.6799999999992	3575.59
171.6299999999992	3558.23
171.5799999999992	3579.01
171.5299999999992	3482.17
171.4799999999992	3517.8
171.4299999999992	3480.22
171.3799999999992	3494.71
171.3299999999992	3483.59
171.2799999999991	3405.59
171.2299999999991	3374.55
171.1799999999991	3598.17
171.1299999999991	3553.43
171.0799999999991	3508.98
171.0299999999991	3408.89
170.9799999999991	3596.11
170.9299999999991	3407.5
170.8799999999991	3579.66
170.829999999999	3519.69
170.779999999999	3386.41
170.729999999999	3452.57
170.679999999999	3459.35
170.629999999999	3487.53
170.579999999999	3536.19
170.529999999999	3465.92
170.479999999999	3391.92
170.429999999999	3407.68
170.3799999999989	3522.22
170.3299999999989	3555.57
170.2799999999989	3496.04
170.2299999999989	3390.06
170.1799999999989	3475.23
170.1299999999989	3405.58
170.0799999999989	3394.95
170.0299999999989	3543.46
169.9799999999989	3343.12
169.9299999999988	3454.02
169.8799999999988	3456.070000000001
169.8299999999988	3441.07
169.7799999999988	3478.49
169.7299999999988	3495.63
169.6799999999988	3287.76
169.6299999999988	3349.36
169.5799999999988	3600.15
169.5299999999988	3530.33
169.4799999999987	3433.81
169.4299999999987	3404.06
169.3799999999987	3481.63
169.3299999999987	3495.39
169.2799999999987	3484.7
169.2299999999987	3251.05
169.1799999999987	3355.11
169.1299999999987	3582.02
169.0799999999986	3524.07
169.0299999999986	3384.27
168.9799999999986	3478.87
168.9299999999986	3350.98
168.8799999999986	3477.93
168.8299999999986	3544.8
168.7799999999986	3438.96
168.7299999999986	3629.59
168.6799999999986	3412.64
168.6299999999985	3557.69
168.5799999999985	3504.1
168.5299999999985	3575.49
168.4799999999985	3509.16
168.4299999999985	3503.5
168.3799999999985	3525.72
168.3299999999985	3530.04
168.2799999999985	3488.34
168.2299999999985	3522.59
168.1799999999984	3608.32
168.1299999999984	3517.37
168.0799999999984	3512.04
168.0299999999984	3435.93
167.9799999999984	3576.39
167.9299999999984	3646.110000000001
167.8799999999984	3551.89
167.8299999999984	3674.360000000001
167.7799999999984	3579.43
167.7299999999983	3609.46
167.6799999999983	3543.34
167.6299999999983	3559.45
167.5799999999983	3562.59
167.5299999999983	3579.650000000001
167.4799999999983	3524.33
167.4299999999983	3540.73
167.3799999999983	3635.15
167.3299999999983	3504.1
167.2799999999982	3702.9
167.2299999999982	3662.06
167.1799999999982	3586.34
167.1299999999982	3626.159999999999
167.0799999999982	3697.71
167.0299999999982	3717.9
166.9799999999982	3628.76
166.9299999999982	3709.64
166.8799999999981	3656.47
166.8299999999981	3646.29
166.7799999999981	3751.11
166.7299999999981	3767.91
166.6799999999981	3684.84
166.6299999999981	3625.68
166.5799999999981	3715.909999999999
166.5299999999981	3678.45
166.4799999999981	3723.41
166.429999999998	3828.64
166.379999999998	3737.84
166.329999999998	3792.54
166.279999999998	3822.6
166.229999999998	3878.24
166.179999999998	4049.98
166.129999999998	3919.87
166.079999999998	4047.28
166.029999999998	4142.23
165.9799999999979	4336.03
165.9299999999979	4675.72
165.8799999999979	4796.39
165.8299999999979	5001.37
165.7799999999979	5336.73
165.7299999999979	5391.56
165.6799999999979	5856.22
165.6299999999979	6165.260000000001
165.5799999999979	6669.79
165.5299999999978	6891.17
165.4799999999978	7151.64
165.4299999999978	7544.71
165.3799999999978	7553.24
165.3299999999978	7762.27
165.2799999999978	7595.22
165.2299999999978	7228.28
165.1799999999978	7145.23
165.1299999999978	6943.99
165.0799999999977	6434.22
165.0299999999977	6325.569999999999
164.9799999999977	5915.53
164.9299999999977	5799.53
164.8799999999977	5823.600000000001
164.8299999999977	5935.45
164.7799999999977	5880.139999999999
164.7299999999977	6134.450000000001
164.6799999999976	6235.62
164.6299999999976	6632.15
164.5799999999976	7140.83
164.5299999999976	7740.71
164.4799999999976	8095.88
164.4299999999976	8897.26
164.3799999999976	9425.9
164.3299999999976	10299
164.2799999999976	10697.9
164.2299999999975	11016.6
164.1799999999975	11355.7
164.1299999999975	11304
164.0799999999975	10962.9
164.0299999999975	10534.3
163.9799999999975	10412
163.9299999999975	9541.02
163.8799999999975	8958.629999999999
163.8299999999975	8191.61
163.7799999999974	7403.19
163.7299999999974	6912.869999999999
163.6799999999974	6250.64
163.6299999999974	5777.14
163.5799999999974	5260.81
163.5299999999974	5107.79
163.4799999999974	4629.07
163.4299999999974	4446.74
163.3799999999974	4226.52
163.3299999999973	3928.45
163.2799999999973	3868.1
163.2299999999973	3749.43
163.1799999999973	3597.43
163.1299999999973	3625.89
163.0799999999973	3514.99
163.0299999999973	3529.86
162.9799999999973	3591.12
162.9299999999972	3425.01
162.8799999999972	3327.03
162.8299999999972	3326.38
162.7799999999972	3253.53
162.7299999999972	3414.13
162.6799999999972	3403.68
162.6299999999972	3312.31
162.5799999999972	3471.18
162.5299999999972	3318.7
162.4799999999971	3268.65
162.4299999999971	3271.47
162.3799999999971	3184.78
162.3299999999971	3331.01
162.2799999999971	3205.09
162.2299999999971	3362.07
162.1799999999971	3374.3
162.1299999999971	3159.45
162.0799999999971	3298.56
162.029999999997	3276.25
161.979999999997	3417.860000000001
161.929999999997	3200.66
161.879999999997	3134.42
161.829999999997	3369.67
161.779999999997	3398.61
161.729999999997	3210.17
161.679999999997	3124.52
161.629999999997	3300.19
161.5799999999969	3224.360000000001
161.5299999999969	3310.72
161.4799999999969	3225.21
161.4299999999969	3195.78
161.3799999999969	3192.63
161.3299999999969	3210.679999999999
161.2799999999969	3002.41
161.2299999999969	3126.59
161.1799999999969	3271.05
161.1299999999968	3171.18
161.0799999999968	3139.9
161.0299999999968	3090.45
160.9799999999968	3299.579999999999
160.9299999999968	3253.15
160.8799999999968	3329.95
160.8299999999968	3180.73
160.7799999999968	3266.92
160.7299999999967	3117.44
160.6799999999967	3158.48
160.6299999999967	3087.43
160.5799999999967	3292.72
160.5299999999967	3130.41
160.4799999999967	3105.04
160.4299999999967	3179.67
160.3799999999967	3227.23
160.3299999999967	3204.68
160.2799999999966	3168.61
160.2299999999966	3107.07
160.1799999999966	3145.71
160.1299999999966	3178.98
160.0799999999966	3261.18
160.0299999999966	3091.1
159.9799999999966	3131.28
159.9299999999966	3169.01
159.8799999999966	3124.1
159.8299999999965	3148.24
159.7799999999965	3109.86
159.7299999999965	3060.48
159.6799999999965	3188.38
159.6299999999965	3099.64
159.5799999999965	3014.829999999999
159.5299999999965	3082.25
159.4799999999965	3104.26
159.4299999999965	3093.54
159.3799999999964	3239.85
159.3299999999964	3068.77
159.2799999999964	3143.9
159.2299999999964	3074.24
159.1799999999964	3186.63
159.1299999999964	3157.29
159.0799999999964	3157.42
159.0299999999964	3107.57
158.9799999999964	3169.96
158.9299999999963	3093.41
158.8799999999963	3123.23
